seed,mu,E,client,measured_delta,grad_norm_at_w0,exact_solve_iters
0,1.0,20,9,0.013282898454369326,4.2139813295610296,3000
0,1.0,20,10,0.14658922847980194,3.439528000400227,3000
0,1.0,20,11,5.6111879030525285e-08,1.8127084768747979,3000
0,1.0,20,12,0.001426939702829334,3.6932133803977036,3000
0,1.0,20,13,4.566200911886033e-06,2.938452666868414,3000
0,1.0,20,14,2.1970197829366773e-06,2.9427433115271953,3000
0,1.0,20,15,0.0001879832043082094,3.037461162199718,3000
0,1.0,20,16,6.997956320567998e-05,2.369561562452599,3000
0,1.0,20,17,0.0019800179213940146,2.1950998244769973,3000
0,1.0,20,18,1.0424487114815153e-05,5.149973210214156,3000
0,1.0,20,19,2.3990444624027193e-08,2.351274470087229,3000
0,1.0,50,0,7.730597182353061e-17,6.159385642685968,3000
0,1.0,50,1,3.9970484000235215e-06,3.1789750284436193,3000
0,1.0,50,2,7.21058841805647e-17,2.0367976708378954,3000
0,1.0,50,3,0.0008658376238257098,2.70339122003791,3000
0,1.0,50,4,1.5671668888828448e-07,1.8863118917032797,3000
0,1.0,50,5,5.5884412129179835e-06,3.7242765707844425,3000
0,1.0,50,6,5.066760275340574e-09,5.110804209579576,3000
0,1.0,50,7,2.0796056533877135e-08,1.0714384012209426,3000
0,1.0,50,8,7.434932305102475e-11,3.1958123443426714,3000
0,1.0,50,9,0.0028814566738169984,4.2139813295610296,3000
0,1.0,50,10,0.1367096400961141,3.439528000400227,3000
0,1.0,50,11,2.928550287019059e-17,1.8127084768747979,3000
0,1.0,50,12,1.2647656172795427e-06,3.6932133803977036,3000
0,1.0,50,13,5.496318967338687e-13,2.938452666868414,3000
0,1.0,50,14,7.029696009617867e-14,2.9427433115271953,3000
0,1.0,50,15,0.7476910032436481,3.037461162199718,3000
0,1.0,50,16,4.459851980060003e-10,2.369561562452599,3000
0,1.0,50,17,1.476520566341519e-06,2.1950998244769973,3000
0,1.0,50,18,3.6157997860792557e-10,5.149973210214156,3000
0,1.0,50,19,8.987140092528863e-17,2.351274470087229,3000
1,0.01,1,0,2.684565958423912,2.6079535119788075,3000
1,0.01,1,1,1.2775467771181024,4.879216951148503,3000
1,0.01,1,2,1.695675230243874,5.493941034045946,3000
1,0.01,1,3,2.930255990490468,4.641177363423488,3000
1,0.01,1,4,0.2558066458171934,3.448549575650856,3000
1,0.01,1,5,0.9764232380078253,4.430595374678798,3000
1,0.01,1,6,1.389401952338015,5.02479364564243,3000
1,0.01,1,7,4.235157218543064,1.9111542937783796,3000
1,0.01,1,8,0.8786084931649828,4.314922974538716,3000
1,0.01,1,9,2.9704832048223,2.3301275936397543,3000
1,0.01,1,10,6.877836271656476,4.0263583457070276,3000
1,0.01,1,11,4.268575048920218,2.1453926010551814,3000
1,0.01,1,12,3.9476739471110642,2.2561490808708946,3000
1,0.01,1,13,3.2567205387935063,1.6010775820480607,3000
1,0.01,1,14,4.632848115688949,1.6816816405913786,3000
1,0.01,1,15,3.956567313074412,2.498335475821363,3000
1,0.01,1,16,3.5630265318351158,2.4181016222464846,3000
1,0.01,1,17,1.453971298837653,5.127863801953242,3000
1,0.01,1,18,4.352766244540261,2.293806161054952,3000
1,0.01,1,19,2.8742663171528093,1.831434628070212,3000
1,0.01,2,0,2.5877503385649194,2.6079535119788075,3000
1,0.01,2,1,1.265369715422039,4.879216951148503,3000
1,0.01,2,2,1.6819443379786476,5.493941034045946,3000
1,0.01,2,3,2.6522094195284676,4.641177363423488,3000
1,0.01,2,4,0.2511857521506642,3.448549575650856,3000
1,0.01,2,5,0.9654507762827569,4.430595374678798,3000
1,0.01,2,6,1.3768417690219894,5.02479364564243,3000
1,0.01,2,7,4.131108511739449,1.9111542937783796,3000
1,0.01,2,8,0.8680682143568701,4.314922974538716,3000
1,0.01,2,9,2.7993709484746065,2.3301275936397543,3000
1,0.01,2,10,6.746501288338831,4.0263583457070276,3000
1,0.01,2,11,4.189020708688842,2.1453926010551814,3000
1,0.01,2,12,3.7221259803073847,2.2561490808708946,3000
1,0.01,2,13,3.0297042621430363,1.6010775820480607,3000
1,0.01,2,14,4.52609708012933,1.6816816405913786,3000
1,0.01,2,15,3.884861218039209,2.498335475821363,3000
1,0.01,2,16,3.441550091155319,2.4181016222464846,3000
1,0.01,2,17,1.4411555562231384,5.127863801953242,3000
1,0.01,2,18,4.269930122570473,2.293806161054952,3000
1,0.01,2,19,2.7227886701808486,1.831434628070212,3000
1,0.01,5,0,2.3459122174522005,2.6079535119788075,3000
1,0.01,5,1,1.2292060544270196,4.879216951148503,3000
1,0.01,5,2,1.6411626275732156,5.493941034045946,3000
1,0.01,5,3,2.230618735799778,4.641177363423488,3000
1,0.01,5,4,0.23796532976857443,3.448549575650856,3000
1,0.01,5,5,0.9328832818221449,4.430595374678798,3000
1,0.01,5,6,1.3395372298660042,5.02479364564243,3000
1,0.01,5,7,3.8105882071934016,1.9111542937783796,3000
1,0.01,5,8,0.8368145676735126,4.314922974538716,3000
1,0.01,5,9,2.3346772036753025,2.3301275936397543,3000
1,0.01,5,10,6.316263595255054,4.0263583457070276,3000
1,0.01,5,11,3.9226628713664864,2.1453926010551814,3000
1,0.01,5,12,3.1398273395109286,2.2561490808708946,3000
1,0.01,5,13,2.5654242161076843,1.6010775820480607,3000
1,0.01,5,14,4.249207126326364,1.6816816405913786,3000
1,0.01,5,15,3.4286336755035163,2.498335475821363,3000
1,0.01,5,16,3.1070396413324066,2.4181016222464846,3000
1,0.01,5,17,1.4030921087185073,5.127863801953242,3000
1,0.01,5,18,3.8787022004684992,2.293806161054952,3000
1,0.01,5,19,2.4402993636798413,1.831434628070212,3000
1,0.01,10,0,2.013170255751209,2.6079535119788075,3000
1,0.01,10,1,1.1701415025592379,4.879216951148503,3000
1,0.01,10,2,1.574542669034155,5.493941034045946,3000
1,0.01,10,3,1.7881582019268611,4.641177363423488,3000
1,0.01,10,4,0.2180203138223011,3.448549575650856,3000
1,0.01,10,5,0.8797624668811703,4.430595374678798,3000
1,0.01,10,6,1.2785980028510762,5.02479364564243,3000
1,0.01,10,7,3.4405171649555357,1.9111542937783796,3000
1,0.01,10,8,0.7859507626279966,4.314922974538716,3000
1,0.01,10,9,1.911498754432785,2.3301275936397543,3000
1,0.01,10,10,5.799734044544605,4.0263583457070276,3000
1,0.01,10,11,3.5856325909038165,2.1453926010551814,3000
1,0.01,10,12,2.347627439632952,2.2561490808708946,3000
1,0.01,10,13,2.0976719094185445,1.6010775820480607,3000
1,0.01,10,14,3.8667513701382954,1.6816816405913786,3000
1,0.01,10,15,2.870842888951325,2.498335475821363,3000
1,0.01,10,16,2.4802375541939257,2.4181016222464846,3000
1,0.01,10,17,1.3409134882243319,5.127863801953242,3000
1,0.01,10,18,3.373725483174686,2.293806161054952,3000
1,0.01,10,19,2.1155234430050656,1.831434628070212,3000
1,0.01,20,0,1.5591873974440156,2.6079535119788075,3000
1,0.01,20,1,1.056422624529412,4.879216951148503,3000
1,0.01,20,2,1.4462148415766143,5.493941034045946,3000
1,0.01,20,3,1.2830407926959773,4.641177363423488,3000
1,0.01,20,4,0.1854080529780459,3.448549575650856,3000
1,0.01,20,5,0.7778227178858731,4.430595374678798,3000
1,0.01,20,6,1.1612172261352505,5.02479364564243,3000
1,0.01,20,7,2.9090120872694514,1.9111542937783796,3000
1,0.01,20,8,0.6888584921131967,4.314922974538716,3000
1,0.01,20,9,1.4366162339866726,2.3301275936397543,3000
1,0.01,20,10,4.818151404858703,4.0263583457070276,3000
1,0.01,20,11,3.015786462524531,2.1453926010551814,3000
1,0.01,20,12,1.6322064074812856,2.2561490808708946,3000
1,0.01,20,13,1.5421637345450807,1.6010775820480607,3000
1,0.01,20,14,3.280889811819899,1.6816816405913786,3000
1,0.01,20,15,2.09395383440658,2.498335475821363,3000
1,0.01,20,16,2.084297237043333,2.4181016222464846,3000
1,0.01,20,17,1.2211458638409045,5.127863801953242,3000
1,0.01,20,18,2.2984171568987093,2.293806161054952,3000
1,0.01,20,19,1.668625875233369,1.831434628070212,3000
1,0.01,50,0,0.8677295344593685,2.6079535119788075,3000
1,0.01,50,1,0.7485224128272286,4.879216951148503,3000
1,0.01,50,2,1.0977384740215126,5.493941034045946,3000
1,0.01,50,3,0.6261854949906857,4.641177363423488,3000
1,0.01,50,4,0.1296269986589836,3.448549575650856,3000
1,0.01,50,5,0.5068039362259557,4.430595374678798,3000
1,0.01,50,6,0.8426272218735072,5.02479364564243,3000
1,0.01,50,7,1.9695392452850233,1.9111542937783796,3000
1,0.01,50,8,0.43709540032588934,4.314922974538716,3000
1,0.01,50,9,0.7509796086020638,2.3301275936397543,3000
1,0.01,50,10,2.5050957105154503,4.0263583457070276,3000
1,0.01,50,11,2.0144090676674065,2.1453926010551814,3000
1,0.01,50,12,0.9314200107363254,2.2561490808708946,3000
1,0.01,50,13,0.7943117158236768,1.6010775820480607,3000
1,0.01,50,14,2.201830355359944,1.6816816405913786,3000
1,0.01,50,15,1.0418710828755615,2.498335475821363,3000
1,0.01,50,16,1.5551901470735447,2.4181016222464846,3000
1,0.01,50,17,0.8960402323272194,5.127863801953242,3000
1,0.01,50,18,0.6431803518986628,2.293806161054952,3000
1,0.01,50,19,0.9775086719683026,1.831434628070212,3000
1,0.1,1,0,1.0211250334825168,2.6079535119788075,3000
1,0.1,1,1,1.5951563261257862,4.879216951148503,3000
1,0.1,1,2,1.9735225640329273,5.493941034045946,3000
1,0.1,1,3,1.9763502756643658,4.641177363423488,3000
1,0.1,1,4,0.6630469308343054,3.448549575650856,3000
1,0.1,1,5,1.3172889939374255,4.430595374678798,3000
1,0.1,1,6,1.6908594598566502,5.02479364564243,3000
1,0.1,1,7,1.2436069383207042,1.9111542937783796,3000
1,0.1,1,8,1.236852219711918,4.314922974538716,3000
1,0.1,1,9,1.197143602877521,2.3301275936397543,3000
1,0.1,1,10,3.4522856548945198,4.0263583457070276,3000
1,0.1,1,11,1.5800363064517682,2.1453926010551814,3000
1,0.1,1,12,2.8213149873284675,2.2561490808708946,3000
1,0.1,1,13,1.3053413935783553,1.6010775820480607,3000
1,0.1,1,14,1.3842983537219693,1.6816816405913786,3000
1,0.1,1,15,2.66386529087287,2.498335475821363,3000
1,0.1,1,16,2.5778700915400066,2.4181016222464846,3000
1,0.1,1,17,1.7516913927388336,5.127863801953242,3000
1,0.1,1,18,2.1370587080303762,2.293806161054952,3000
1,0.1,1,19,0.9488342945693663,1.831434628070212,3000
1,0.1,2,0,0.8605374526790974,2.6079535119788075,3000
1,0.1,2,1,1.4732161743224446,4.879216951148503,3000
1,0.1,2,2,1.8361832348059235,5.493941034045946,3000
1,0.1,2,3,1.5494493330983903,4.641177363423488,3000
1,0.1,2,4,0.5807279715087035,3.448549575650856,3000
1,0.1,2,5,1.2066798473024536,4.430595374678798,3000
1,0.1,2,6,1.5652429001447172,5.02479364564243,3000
1,0.1,2,7,1.066063410744731,1.9111542937783796,3000
1,0.1,2,8,1.1292586628534635,4.314922974538716,3000
1,0.1,2,9,1.0034722402249523,2.3301275936397543,3000
1,0.1,2,10,4.246780282980335,4.0263583457070276,3000
1,0.1,2,11,1.3463154291219477,2.1453926010551814,3000
1,0.1,2,12,2.4572919059725895,2.2561490808708946,3000
1,0.1,2,13,1.0886518983506264,1.6010775820480607,3000
1,0.1,2,14,1.2279657846445535,1.6816816405913786,3000
1,0.1,2,15,2.397282504237188,2.498335475821363,3000
1,0.1,2,16,2.306435973146476,2.4181016222464846,3000
1,0.1,2,17,1.623503888336142,5.127863801953242,3000
1,0.1,2,18,2.0049650779072823,2.293806161054952,3000
1,0.1,2,19,0.8159033565225153,1.831434628070212,3000
1,0.1,5,0,0.615021202016999,2.6079535119788075,3000
1,0.1,5,1,1.1428438441202036,4.879216951148503,3000
1,0.1,5,2,1.464020228902614,5.493941034045946,3000
1,0.1,5,3,1.0054521109950114,4.641177363423488,3000
1,0.1,5,4,0.3684168450406516,3.448549575650856,3000
1,0.1,5,5,0.9073267693250042,4.430595374678798,3000
1,0.1,5,6,1.2248492042818513,5.02479364564243,3000
1,0.1,5,7,0.8669618210230342,1.9111542937783796,3000
1,0.1,5,8,0.8384682152821066,4.314922974538716,3000
1,0.1,5,9,0.6452473977106945,2.3301275936397543,3000
1,0.1,5,10,3.757386676606047,4.0263583457070276,3000
1,0.1,5,11,1.1865450131380522,2.1453926010551814,3000
1,0.1,5,12,2.1918903954078526,2.2561490808708946,3000
1,0.1,5,13,0.7047242624449106,1.6010775820480607,3000
1,0.1,5,14,1.0871152726174924,1.6816816405913786,3000
1,0.1,5,15,2.3341520770023747,2.498335475821363,3000
1,0.1,5,16,2.3699428235281825,2.4181016222464846,3000
1,0.1,5,17,1.2761462451218024,5.127863801953242,3000
1,0.1,5,18,1.7724399571559215,2.293806161054952,3000
1,0.1,5,19,0.5939292602232783,1.831434628070212,3000
1,0.1,10,0,0.3853674338960279,2.6079535119788075,3000
1,0.1,10,1,0.6945251702668968,4.879216951148503,3000
1,0.1,10,2,0.9580014842206611,5.493941034045946,3000
1,0.1,10,3,0.5851302901983149,4.641177363423488,3000
1,0.1,10,4,0.1431631451775008,3.448549575650856,3000
1,0.1,10,5,0.5049168642285491,4.430595374678798,3000
1,0.1,10,6,0.7622618047027132,5.02479364564243,3000
1,0.1,10,7,0.48994565249425176,1.9111542937783796,3000
1,0.1,10,8,0.4512105840215193,4.314922974538716,3000
1,0.1,10,9,0.34024226755192216,2.3301275936397543,3000
1,0.1,10,10,2.1714395557880066,4.0263583457070276,3000
1,0.1,10,11,0.7545495532821717,2.1453926010551814,3000
1,0.1,10,12,0.931852688492825,2.2561490808708946,3000
1,0.1,10,13,0.40185480308277904,1.6010775820480607,3000
1,0.1,10,14,0.6314888196938356,1.6816816405913786,3000
1,0.1,10,15,1.3558610692652782,2.498335475821363,3000
1,0.1,10,16,0.9403681927702131,2.4181016222464846,3000
1,0.1,10,17,0.804030060478745,5.127863801953242,3000
1,0.1,10,18,1.2715916805779617,2.293806161054952,3000
1,0.1,10,19,0.38033977777561445,1.831434628070212,3000
1,0.1,20,0,0.16762664737606786,2.6079535119788075,3000
1,0.1,20,1,0.13230946521150128,4.879216951148503,3000
1,0.1,20,2,0.27385899942590514,5.493941034045946,3000
1,0.1,20,3,0.20067313203581716,4.641177363423488,3000
1,0.1,20,4,0.04133424068389363,3.448549575650856,3000
1,0.1,20,5,0.0768762748650127,4.430595374678798,3000
1,0.1,20,6,0.16013976399610316,5.02479364564243,3000
1,0.1,20,7,0.22002519190733094,1.9111542937783796,3000
1,0.1,20,8,0.0714659986438337,4.314922974538716,3000
1,0.1,20,9,0.1313084548968514,2.3301275936397543,3000
1,0.1,20,10,3.120331787330096,4.0263583457070276,3000
1,0.1,20,11,0.38260700890075194,2.1453926010551814,3000
1,0.1,20,12,0.39762489045434507,2.2561490808708946,3000
1,0.1,20,13,0.16007539783654465,1.6010775820480607,3000
1,0.1,20,14,0.30026473791682556,1.6816816405913786,3000
1,0.1,20,15,0.658790728337072,2.498335475821363,3000
1,0.1,20,16,0.2801389299723474,2.4181016222464846,3000
1,0.1,20,17,0.18287133909962977,5.127863801953242,3000
1,0.1,20,18,0.6408691054895651,2.293806161054952,3000
1,0.1,20,19,0.17139787835445733,1.831434628070212,3000
1,0.1,50,0,0.0206898781233407,2.6079535119788075,3000
1,0.1,50,1,0.007019814109651164,4.879216951148503,3000
1,0.1,50,2,0.005339647044793028,5.493941034045946,3000
1,0.1,50,3,0.12232951318865203,4.641177363423488,3000
1,0.1,50,4,0.006665405131051274,3.448549575650856,3000
1,0.1,50,5,0.007918522182159167,4.430595374678798,3000
1,0.1,50,6,0.0023794226316218373,5.02479364564243,3000
1,0.1,50,7,0.027493417343728756,1.9111542937783796,3000
1,0.1,50,8,0.010004553559344386,4.314922974538716,3000
1,0.1,50,9,0.014687096864183442,2.3301275936397543,3000
1,0.1,50,10,3.0567279598047103,4.0263583457070276,3000
1,0.1,50,11,0.05627856729535022,2.1453926010551814,3000
1,0.1,50,12,0.0659153661018893,2.2561490808708946,3000
1,0.1,50,13,0.01750441961356907,1.6010775820480607,3000
1,0.1,50,14,0.044949308341769655,1.6816816405913786,3000
1,0.1,50,15,0.09977299317498516,2.498335475821363,3000
1,0.1,50,16,0.055163889109413215,2.4181016222464846,3000
1,0.1,50,17,0.004500379074584291,5.127863801953242,3000
1,0.1,50,18,0.40693913703284634,2.293806161054952,3000
1,0.1,50,19,0.021244681925745874,1.831434628070212,3000
1,0.5,1,0,0.639548951677242,2.6079535119788075,3000
1,0.5,1,1,1.8092853635183217,4.879216951148503,3000
1,0.5,1,2,2.1615107140111247,5.493941034045946,3000
1,0.5,1,3,1.5017649619318258,4.641177363423488,3000
1,0.5,1,4,0.9608819809514908,3.448549575650856,3000
1,0.5,1,5,1.5499448417812907,4.430595374678798,3000
1,0.5,1,6,1.895100759381556,5.02479364564243,3000
1,0.5,1,7,0.6723630649575673,1.9111542937783796,3000
1,0.5,1,8,1.4805304059360271,4.314922974538716,3000
1,0.5,1,9,0.9587460623913341,2.3301275936397543,3000
1,0.5,1,10,2.3743619799534876,4.0263583457070276,3000
1,0.5,1,11,0.8618442500875579,2.1453926010551814,3000
1,0.5,1,12,1.7714522946582503,2.2561490808708946,3000
1,0.5,1,13,0.3903437725120972,1.6010775820480607,3000
1,0.5,1,14,0.6356713023811206,1.6816816405913786,3000
1,0.5,1,15,1.2288580053906442,2.498335475821363,3000
1,0.5,1,16,1.3719843270477925,2.4181016222464846,3000
1,0.5,1,17,1.9531641549175154,5.127863801953242,3000
1,0.5,1,18,1.0404586906057007,2.293806161054952,3000
1,0.5,1,19,0.2045762400685859,1.831434628070212,3000
1,0.5,2,0,0.20833751162833905,2.6079535119788075,3000
1,0.5,2,1,1.1994476618151155,4.879216951148503,3000
1,0.5,2,2,1.4747845140330416,5.493941034045946,3000
1,0.5,2,3,0.7730140098321389,4.641177363423488,3000
1,0.5,2,4,0.5337687000910833,3.448549575650856,3000
1,0.5,2,5,0.996335776415369,4.430595374678798,3000
1,0.5,2,6,1.2670068849238387,5.02479364564243,3000
1,0.5,2,7,0.2595769232865511,1.9111542937783796,3000
1,0.5,2,8,0.941470368039411,4.314922974538716,3000
1,0.5,2,9,0.3968608651037472,2.3301275936397543,3000
1,0.5,2,10,3.705505728158698,4.0263583457070276,3000
1,0.5,2,11,0.36638813968122314,2.1453926010551814,3000
1,0.5,2,12,1.090255474799797,2.2561490808708946,3000
1,0.5,2,13,0.24575023855129277,1.6010775820480607,3000
1,0.5,2,14,0.33113348351986244,1.6816816405913786,3000
1,0.5,2,15,0.7702928389351225,2.498335475821363,3000
1,0.5,2,16,0.849122340456261,2.4181016222464846,3000
1,0.5,2,17,1.3121982593783077,5.127863801953242,3000
1,0.5,2,18,0.5797812280497499,2.293806161054952,3000
1,0.5,2,19,0.1394514679754668,1.831434628070212,3000
1,0.5,5,0,0.05152520922528303,2.6079535119788075,3000
1,0.5,5,1,0.1575573826777798,4.879216951148503,3000
1,0.5,5,2,0.2865161359943634,5.493941034045946,3000
1,0.5,5,3,0.8138094353084441,4.641177363423488,3000
1,0.5,5,4,0.02521859935567291,3.448549575650856,3000
1,0.5,5,5,0.08170976716213374,4.430595374678798,3000
1,0.5,5,6,0.18686162718428972,5.02479364564243,3000
1,0.5,5,7,0.6585232987171681,1.9111542937783796,3000
1,0.5,5,8,0.0669799228976796,4.314922974538716,3000
1,0.5,5,9,0.6758949110801983,2.3301275936397543,3000
1,0.5,5,10,3.8025082322412933,4.0263583457070276,3000
1,0.5,5,11,0.7284442354853012,2.1453926010551814,3000
1,0.5,5,12,1.894807531399253,2.2561490808708946,3000
1,0.5,5,13,0.07433696442533151,1.6010775820480607,3000
1,0.5,5,14,0.817620599636874,1.6816816405913786,3000
1,0.5,5,15,1.742949839104733,2.498335475821363,3000
1,0.5,5,16,1.9134404536890572,2.4181016222464846,3000
1,0.5,5,17,0.2079631315765998,5.127863801953242,3000
1,0.5,5,18,1.4040587994697367,2.293806161054952,3000
1,0.5,5,19,0.047984372660229674,1.831434628070212,3000
1,0.5,10,0,0.009300716638552487,2.6079535119788075,3000
1,0.5,10,1,0.004947221443149871,4.879216951148503,3000
1,0.5,10,2,0.003770853316413367,5.493941034045946,3000
1,0.5,10,3,0.4994639587017872,4.641177363423488,3000
1,0.5,10,4,0.004722684112767692,3.448549575650856,3000
1,0.5,10,5,0.005809027016914341,4.430595374678798,3000
1,0.5,10,6,0.0016717769456712462,5.02479364564243,3000
1,0.5,10,7,0.012756958251022627,1.9111542937783796,3000
1,0.5,10,8,0.006296557584866839,4.314922974538716,3000
1,0.5,10,9,0.015953530039458628,2.3301275936397543,3000
1,0.5,10,10,2.2536900155733246,4.0263583457070276,3000
1,0.5,10,11,0.09593186548843764,2.1453926010551814,3000
1,0.5,10,12,0.05960083647800543,2.2561490808708946,3000
1,0.5,10,13,0.012464809283174387,1.6010775820480607,3000
1,0.5,10,14,0.018419846899402896,1.6816816405913786,3000
1,0.5,10,15,0.032807934670671335,2.498335475821363,3000
1,0.5,10,16,0.05151422123603181,2.4181016222464846,3000
1,0.5,10,17,0.0032852217173167733,5.127863801953242,3000
1,0.5,10,18,0.07836877369571608,2.293806161054952,3000
1,0.5,10,19,0.008906094952788416,1.831434628070212,3000
1,0.5,20,0,0.00037994464961841706,2.6079535119788075,3000
1,0.5,20,1,0.0002213411383067124,4.879216951148503,3000
1,0.5,20,2,0.00016751124256963993,5.493941034045946,3000
1,0.5,20,3,0.8802038137053058,4.641177363423488,3000
1,0.5,20,4,0.0001862693417903476,3.448549575650856,3000
1,0.5,20,5,0.00020338040123984476,4.430595374678798,3000
1,0.5,20,6,8.43510852137073e-05,5.02479364564243,3000
1,0.5,20,7,0.0004628019493102377,1.9111542937783796,3000
1,0.5,20,8,0.0002899103155809386,4.314922974538716,3000
1,0.5,20,9,0.0005492178691699214,2.3301275936397543,3000
1,0.5,20,10,3.6979041519372418,4.0263583457070276,3000
1,0.5,20,11,0.0699234910182854,2.1453926010551814,3000
1,0.5,20,12,0.0064482849471309235,2.2561490808708946,3000
1,0.5,20,13,0.0004243555713293907,1.6010775820480607,3000
1,0.5,20,14,0.0007792242320838021,1.6816816405913786,3000
1,0.5,20,15,0.0023323638730800155,2.498335475821363,3000
1,0.5,20,16,0.0025176014531249394,2.4181016222464846,3000
1,0.5,20,17,0.00016094025312350546,5.127863801953242,3000
1,0.5,20,18,0.03782568150641585,2.293806161054952,3000
1,0.5,20,19,0.0003465634730222987,1.831434628070212,3000
1,0.5,50,0,4.182882862525351e-08,2.6079535119788075,3000
1,0.5,50,1,2.661339377477933e-08,4.879216951148503,3000
1,0.5,50,2,1.5945590801842328e-08,5.493941034045946,3000
1,0.5,50,3,0.08485439735940127,4.641177363423488,3000
1,0.5,50,4,1.7632602974867516e-08,3.448549575650856,3000
1,0.5,50,5,1.2017834713893584e-08,4.430595374678798,3000
1,0.5,50,6,1.126097079518706e-08,5.02479364564243,3000
1,0.5,50,7,4.676200220379506e-08,1.9111542937783796,3000
1,0.5,50,8,2.9789536415921273e-08,4.314922974538716,3000
1,0.5,50,9,4.485306732019848e-08,2.3301275936397543,3000
1,0.5,50,10,3.6904861769225614,4.0263583457070276,3000
1,0.5,50,11,0.04362812590574331,2.1453926010551814,3000
1,0.5,50,12,0.0001419624892641432,2.2561490808708946,3000
1,0.5,50,13,2.8952613038334806e-08,1.6010775820480607,3000
1,0.5,50,14,8.959504201617637e-08,1.6816816405913786,3000
1,0.5,50,15,0.0001701525852597375,2.498335475821363,3000
1,0.5,50,16,3.0974600417379627e-07,2.4181016222464846,3000
1,0.5,50,17,2.091555794319097e-08,5.127863801953242,3000
1,0.5,50,18,0.010679243404486977,2.293806161054952,3000
1,0.5,50,19,3.183447414307343e-08,1.831434628070212,3000
1,1.0,1,0,0.712795367788804,2.6079535119788075,3000
1,1.0,1,1,1.9703556531196098,4.879216951148503,3000
1,1.0,1,2,2.3305620594272547,5.493941034045946,3000
1,1.0,1,3,2.2267196100945945,4.641177363423488,3000
1,1.0,1,4,1.0881484896648541,3.448549575650856,3000
1,1.0,1,5,1.6488042293167673,4.430595374678798,3000
1,1.0,1,6,2.0648934268403454,5.02479364564243,3000
1,1.0,1,7,0.8192045099535747,1.9111542937783796,3000
1,1.0,1,8,1.583292041886104,4.314922974538716,3000
1,1.0,1,9,1.0697344490763596,2.3301275936397543,3000
1,1.0,1,10,1.9218169174099,4.0263583457070276,3000
1,1.0,1,11,1.030175111488776,2.1453926010551814,3000
1,1.0,1,12,1.7797093071356003,2.2561490808708946,3000
1,1.0,1,13,0.2593903958068522,1.6010775820480607,3000
1,1.0,1,14,0.7629342679064132,1.6816816405913786,3000
1,1.0,1,15,1.4195724210765526,2.498335475821363,3000
1,1.0,1,16,1.478656036054149,2.4181016222464846,3000
1,1.0,1,17,2.122732163670785,5.127863801953242,3000
1,1.0,1,18,1.2669265106593262,2.293806161054952,3000
1,1.0,1,19,0.24792928849328078,1.831434628070212,3000
1,1.0,2,0,0.09250482090191887,2.6079535119788075,3000
1,1.0,2,1,0.7506244095020153,4.879216951148503,3000
1,1.0,2,2,0.9570917350154355,5.493941034045946,3000
1,1.0,2,3,0.7387017660519501,4.641177363423488,3000
1,1.0,2,4,0.23056177507309897,3.448549575650856,3000
1,1.0,2,5,0.5414971014714308,4.430595374678798,3000
1,1.0,2,6,0.8087004545669385,5.02479364564243,3000
1,1.0,2,7,0.1425000187438217,1.9111542937783796,3000
1,1.0,2,8,0.5049738411841969,4.314922974538716,3000
1,1.0,2,9,0.2479386440810147,2.3301275936397543,3000
1,1.0,2,10,1.2748102523165734,4.0263583457070276,3000
1,1.0,2,11,0.24928653413934895,2.1453926010551814,3000
1,1.0,2,12,0.8916727289735542,2.2561490808708946,3000
1,1.0,2,13,0.14292286177769223,1.6010775820480607,3000
1,1.0,2,14,0.29715407585446363,1.6816816405913786,3000
1,1.0,2,15,0.49166323835478376,2.498335475821363,3000
1,1.0,2,16,0.6488750237052984,2.4181016222464846,3000
1,1.0,2,17,0.8407840486925307,5.127863801953242,3000
1,1.0,2,18,0.38449487204241845,2.293806161054952,3000
1,1.0,2,19,0.041807893829781236,1.831434628070212,3000
1,1.0,5,0,0.05471959632076232,2.6079535119788075,3000
1,1.0,5,1,0.149369450304272,4.879216951148503,3000
1,1.0,5,2,0.25026246569683486,5.493941034045946,3000
1,1.0,5,3,0.9064224012979248,4.641177363423488,3000
1,1.0,5,4,0.041326047693054396,3.448549575650856,3000
1,1.0,5,5,0.004181366907866192,4.430595374678798,3000
1,1.0,5,6,0.19336685096567585,5.02479364564243,3000
1,1.0,5,7,0.9689747551793861,1.9111542937783796,3000
1,1.0,5,8,0.01356583327131668,4.314922974538716,3000
1,1.0,5,9,1.07297133599271,2.3301275936397543,3000
1,1.0,5,10,1.8966933955491554,4.0263583457070276,3000
1,1.0,5,11,1.240309877870714,2.1453926010551814,3000
1,1.0,5,12,2.365403359536794,2.2561490808708946,3000
1,1.0,5,13,0.12875641674635876,1.6010775820480607,3000
1,1.0,5,14,1.0799741449509592,1.6816816405913786,3000
1,1.0,5,15,2.114330847508002,2.498335475821363,3000
1,1.0,5,16,2.1706022065076063,2.4181016222464846,3000
1,1.0,5,17,0.20877210015614456,5.127863801953242,3000
1,1.0,5,18,1.8461470734943244,2.293806161054952,3000
1,1.0,5,19,0.003084842842614716,1.831434628070212,3000
1,1.0,10,0,0.02471890743736708,2.6079535119788075,3000
1,1.0,10,1,0.0054124560480884355,4.879216951148503,3000
1,1.0,10,2,5.6906530349960956e-05,5.493941034045946,3000
1,1.0,10,3,2.330129736819193,4.641177363423488,3000
1,1.0,10,4,0.009093520963292948,3.448549575650856,3000
1,1.0,10,5,0.0008541856005442079,4.430595374678798,3000
